ID,Corr
1,0.416420445739
2,0.158961504021
3,0.0767370130139
4,0.0466959193035
5,0.0177066068408
6,0.0602683355334
7,0.0765751951323
8,0.0319732748684
9,0.424449211595
10,0.458310585784
11,0.365642407108
12,0.405109072566
13,0.331739754934
14,1.0
15,0.491601238011
16,0.497529751032
17,0.569878263623
18,0.416848855298
19,0.399771045548
20,0.479518997613
21,0.528639645409
22,0.512843126456
23,0.411651758305
24,0.330684162993
25,0.27771235693
26,0.0613639944179
27,0.0726763766074
28,0.0720181302246
29,0.029842677919
