ID,Corr
1,0.172998562163
2,0.437976612368
3,0.659473672642
4,1.0
5,0.757731723049
6,0.521216615271
7,0.268597323437
8,0.06127870913
9,0.360615094641
10,0.213326790198
11,0.190316588689
12,0.119508970185
13,0.0877006735525
14,0.167872684299
15,0.182075320737
16,0.193534250652
17,0.185592285898
18,0.248418605435
19,0.214225117933
20,0.173609212147
21,0.172395093039
22,0.262982075939
23,0.207246850279
24,0.233468571071
25,0.33424148452
26,0.733267547983
27,0.123603862453
28,0.123169768941
29,0.0157994041802
