ID,Corr
1,0.626471938892
2,0.271418090974
3,0.185113758579
4,0.0447967485713
5,0.0232976744417
6,0.051558825663
7,0.00670720795048
8,0.0242941460375
9,0.759644372064
10,1.0
11,0.694070903511
12,0.656009733277
13,0.507194965755
14,0.52533645113
15,0.775424365046
16,0.681283927034
17,0.632733392614
18,0.717827061066
19,0.643358838187
20,0.488398691878
21,0.543870252692
22,0.566482783706
23,0.340863890238
24,0.298826380419
25,0.107023428881
26,0.0461641150977
27,0.11082033982
28,0.0855857993165
29,0.0351424819205
