ID,Corr
1,0.308359373096
2,0.110470153537
3,0.0744596942488
4,0.0270625331086
5,0.00859476781399
6,0.0351397490724
7,0.0167451993883
8,0.00727264058787
9,0.368089817827
10,0.359631478239
11,0.277287037155
12,0.299692656301
13,1.0
14,0.34452910516
15,0.416897800784
16,0.394540459933
17,0.407342830651
18,0.330631437511
19,0.326348064896
20,0.330589464439
21,0.3482221325
22,0.320053576727
23,0.203209348247
24,0.177360532458
25,0.128156426103
26,0.040584915861
27,0.117025977099
28,0.144332163942
29,0.0568525309494
