ID,Corr
1,0.259964337608
2,0.136158219757
3,0.0663906274712
4,0.0273596893769
5,0.0172237684525
6,0.00890560898113
7,0.104594154976
8,0.00501040379616
9,0.42661498117
10,0.496302554774
11,0.42443870993
12,0.3750533056
13,0.347187485274
14,0.545323186712
15,0.466156531138
16,0.462883200768
17,0.618084703247
18,0.419296847725
19,0.426942563023
20,0.474331581067
21,0.900933066505
22,0.867785244971
23,1.0
24,0.860611684085
25,0.75975467401
26,0.0628528217751
27,0.195189771193
28,0.0470053690151
29,0.0598984109794
