ID,Corr
1,0.753349823521
2,0.893227217171
3,1.0
4,0.883003738542
5,0.714866955382
6,0.910047894334
7,0.458658781809
8,0.200832984183
9,0.854240449133
10,0.652625526152
11,0.664769650111
12,0.377070300478
13,0.40457521308
14,0.537593530727
15,0.654911618912
16,0.488304563365
17,0.67391576533
18,0.723215326867
19,0.596005788655
20,0.608893030133
21,0.682154648822
22,0.761725371791
23,0.650650854121
24,0.683801308117
25,0.717488969483
26,0.846371505488
27,-0.017814372
28,-0.10414533531
29,-0.0131355108302
