ID,Corr
1,0.554103602134
2,0.136070914516
3,-0.168908566331
4,0.131168343135
5,0.045455747924
6,-0.0362778701596
7,0.10828381853
8,0.0221677974337
9,0.139819502321
10,0.493372099142
11,0.495767863805
12,0.55419025326
13,0.655673418169
14,0.838705790591
15,0.693453982451
16,0.718591698898
17,0.814882182564
18,0.640450108239
19,0.72863223722
20,0.809358899149
21,1.0
22,0.948152913724
23,0.930751137274
24,0.886361857983
25,0.778047428259
26,0.120324883148
27,0.40869110583
28,0.634993740838
29,0.0122381205488
