ID,Corr
1,0.718136785541
2,0.418000364213
3,-0.0605399386906
4,0.227677842741
5,0.0662021569737
6,0.0450129873334
7,0.0200004202302
8,0.0140107923935
9,0.48628701137
10,0.634891276463
11,0.716323831296
12,0.489451888995
13,0.488345947554
14,0.456380973484
15,0.746844351318
16,0.731004235364
17,0.681578656309
18,0.800160487894
19,1.0
20,0.770613750916
21,0.660448290558
22,0.785993360519
23,0.557987162799
24,0.610472944399
25,0.337152673616
26,0.241205956517
27,0.288760537099
28,0.545309877352
29,0.00874312534765
