ID,Corr
1,0.840414961859
2,0.475931547956
3,-0.0964252480717
4,0.405465544005
5,0.195582011843
6,0.0643339297868
7,0.0429784543591
8,0.0355075720025
9,0.520684247969
10,0.72543028538
11,0.768000242337
12,0.588042281623
13,0.648504964335
14,0.704359907143
15,0.803955193225
16,0.74257429795
17,0.807213204344
18,0.890016735342
19,0.944964007656
20,1.0
21,0.84055905607
22,0.897654200026
23,0.74040548329
24,0.759669391034
25,0.606824860148
26,0.29676455391
27,0.407626161884
28,0.708476067238
29,0.0151898839175
