ID,Corr
1,0.683564056186
2,0.319313215614
3,0.00422227469434
4,0.172056647722
5,0.0562813287873
6,0.0139375844193
7,0.0104977275927
8,0.0191167353766
9,0.657381448248
10,0.712484821163
11,0.680120383795
12,0.599771539938
13,0.589903909
14,0.632980458856
15,0.801740053271
16,1.0
17,0.763155070157
18,0.756437968037
19,0.751211569675
20,0.783320824013
21,0.710167685065
22,0.704485779008
23,0.56233521762
24,0.52048261237
25,0.339360311769
26,0.136677404029
27,0.271911669906
28,0.50287611698
29,0.00983065262968
