ID,Corr
1,0.136569369668
2,0.189240084808
3,0.135648426754
4,0.214922060075
5,0.147232635078
6,0.250847232231
7,0.871351189528
8,-0.00157703058796
9,-0.0166314775434
10,0.0249795537215
11,0.0538534214919
12,0.0715598013399
13,0.173574484806
14,0.230959481481
15,0.108400187522
16,0.0967475698303
17,0.142383019619
18,0.13446327897
19,0.174750210495
20,0.214461931932
21,0.400262612717
22,0.452777814408
23,0.643168095553
24,0.797613997566
25,1.0
26,0.252305000576
27,0.353320692838
28,0.317267721716
29,0.0172184089502
