ID,Corr
1,0.455677763607
2,0.17964918866
3,0.0497799313823
4,0.0839369247648
5,0.00884215813826
6,0.00791115972673
7,0.00815286599128
8,0.0109464457949
9,0.353433891703
10,0.398570721479
11,0.367852266704
12,0.363659157656
13,0.420178611367
14,1.0
15,0.486777861132
16,0.486904431525
17,0.594446051527
18,0.439455805624
19,0.429444144973
20,0.505221227934
21,0.542652150076
22,0.515442943835
23,0.44141140195
24,0.339265586104
25,0.279209892999
26,0.0472832161956
27,0.0928437608744
28,0.228388283757
29,0.00303242791557
