ID,Corr
1,0.411861188431
2,0.167369815527
3,0.00542641574213
4,0.101426263062
5,0.107133494519
6,-0.0492074891933
7,0.00985356120066
8,0.0184309962892
9,0.339989015966
10,0.32766391165
11,0.290980240658
12,0.202146964292
13,0.17889338097
14,0.199526431093
15,0.384179634412
16,0.374377345686
17,0.413146215787
18,0.36232721635
19,0.385606013213
20,0.426431929164
21,0.304722000788
22,0.311185364416
23,0.224448140973
24,0.231489418149
25,0.192318639145
26,0.0559796269425
27,0.314831133815
28,1.0
29,0.0158020696932
