ID,Corr
1,0.712141518944
2,0.301156826363
3,0.115802981865
4,0.108718617256
5,0.00561977292655
6,0.0558972172752
7,0.0112465225912
8,0.00560828781535
9,0.788935001164
10,1.0
11,0.695040897557
12,0.644340354214
13,0.533132699278
14,0.552663866126
15,0.759369564098
16,0.72404934838
17,0.709589096868
18,0.713191820831
19,0.62984874733
20,0.673702819734
21,0.624067919993
22,0.646983438395
23,0.455033848752
24,0.412988300913
25,0.253454922242
26,0.058232345233
27,0.136922821399
28,0.353949230707
29,0.0114200263945
