ID,Corr
1,0.365809603634
2,0.164400752879
3,0.0135094537764
4,0.110135595156
5,0.0330099310527
6,0.0314256646377
7,0.0146942585482
8,0.0119489703218
9,0.315006742495
10,0.335815456156
11,0.296875452287
12,0.270004114273
13,1.0
14,0.402107369692
15,0.512861940355
16,0.494293913445
17,0.479596953101
18,0.390560564089
19,0.431974971261
20,0.4462669807
21,0.41446569632
22,0.398321915472
23,0.309020290732
24,0.257721207149
25,0.173849867529
26,0.0520276331549
27,0.107274484785
28,0.263965940553
29,0.00745012971099
