ID,Corr
1,0.356150326723
2,0.133712022083
3,0.0405085004254
4,0.148475124195
5,0.0620875435586
6,-0.0336549862171
7,-0.0206444351816
8,0.0137806024329
9,0.397035267498
10,0.302324103772
11,0.298057097731
12,0.149925025379
13,0.174745051631
14,0.1964283836
15,0.377001191637
16,0.33510683217
17,0.433037954619
18,0.351444960872
19,0.370366944951
20,0.428217669323
21,0.372887173642
22,0.355213905379
23,0.300366696072
24,0.287723240736
25,0.189841877404
26,0.1856607365
27,1.0
28,0.404016053622
29,0.0213987177041
