ID,Corr
1,0.490298437772
2,1.0
3,0.525068297842
4,0.440563136317
5,0.198660205973
6,0.830977935344
7,0.125485487851
8,0.014331163602
9,0.335932172003
10,0.349723485305
11,0.364774848724
12,0.323503005055
13,0.221292710783
14,0.256595778803
15,0.376516133589
16,0.290841985445
17,0.313668161977
18,0.411850988302
19,0.383541347096
20,0.356109857385
21,0.360136499967
22,0.443063583882
23,0.273848748829
24,0.31694431788
25,0.323402651884
26,0.289457345613
27,0.394110448416
28,0.39192860425
29,0.0028594844551
