ID,Corr
1,0.20492317449
2,0.0291453460133
3,-0.191648018906
4,-0.0031251108537
5,0.045993011933
6,-0.0697866142529
7,0.164748739311
8,0.00808477731822
9,-0.11311990705
10,0.158610662857
11,0.201536127358
12,0.244503379849
13,0.319730996164
14,0.532442723515
15,0.230985169354
16,0.243376055251
17,0.420117653081
18,0.300426602522
19,0.377642441538
20,0.51482990899
21,0.863566635853
22,0.85922532875
23,1.0
24,0.875298879925
25,0.776358797882
26,0.0997754159134
27,0.315850545931
28,0.47783540799
29,0.00755804965526
