ID,Corr
1,0.219585960088
2,0.0879042454695
3,-0.188300621713
4,0.0774428764034
5,0.0807159677251
6,-0.0431551067337
7,0.187823122932
8,0.0110561166755
9,-0.170923938393
10,0.0111300352692
11,0.177923405351
12,0.0666723098211
13,0.178051626903
14,0.28722401682
15,0.168338348755
16,0.199863414559
17,0.28199678491
18,0.197492651354
19,0.320468834579
20,0.488024195305
21,0.715442127513
22,0.882388362835
23,0.83835114186
24,1.0
25,0.620989935062
26,0.030434559205
27,0.246579967477
28,0.375338587528
29,0.00501555892009
